"","Estimate","Std.err.","t-ratio(0)","p(2-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"m_ascC",0.898480245639167,0.0716950038235291,12.5319784883574,0,0.0770757031123626,11.65711384208,0
"s_ascC",1.40256060445884,0.0707423667122591,19.8263172359455,0,0.0745223198905214,18.8206782413551,0
"m_ascA",0.27477692921258,0.0469329645463866,5.85466807537806,4.7796362423469e-09,0.0485897557488816,5.65503828898964,1.55811534785499e-08
"s_ascA",0.498643072667335,0.0719143839028918,6.933843351014,4.0956127378422e-12,0.0690054574934571,7.22613965300664,4.9693582582222e-13
"ascB",0,NA,NA,NA,NA,NA,NA
"m_b_TC",-1.63478216343185,0.116704122069403,-14.0079213522524,0,0.141762307233092,-11.5318535324335,0
"s_b_TC",1.93089126702941,0.108500124128643,17.7962125162184,0,0.123925327061127,15.5810867142355,0
"g_TC",1,NA,NA,NA,NA,NA,NA
"m_g_TT",-1.63456624243449,0.134902439019241,-12.1166544824394,0,0.102586205141629,-15.933587173615,0
"s_g_TT",1.28757175196565,0.0521803859710073,24.675397239895,0,0.0489537225347539,26.3018149651757,0
"m_g_WT",-2.73857938412828,0.216621608282807,-12.6422262572853,0,0.231012545025846,-11.8546782116178,0
"s_g_WT",0.579543188137001,0.048674973484942,11.9063893956981,0,0.0410291524604505,14.1251562214366,0
"m_g_IN",-1.43198981149033,0.068016246377539,-21.0536436183461,0,0.0693601848881753,-20.6457034940006,0
"s_g_IN",1.83182925257106,0.0453276618841425,40.4130541136937,0,0.0336828629088965,54.3846067219906,0
"bt_age_60up",-0.455334495107032,0.366527103088783,-1.24229420217456,0.214128033730206,0.618159945314919,-0.736596569476956,0.461367721770332
"bw_age_60up",-0.619659602288734,0.335910428734401,-1.84471677352622,0.0650787495727991,0.420426411756634,-1.47388362139205,0.140512928343257
"bt_race_oth",-0.409190316124091,0.10236866470377,-3.99722236592795,6.40900909658626e-05,0.0937686986098221,-4.36382633214053,1.27807052772155e-05
"bw_race_oth",-0.210551125133416,0.140377010983603,-1.49989748077775,0.133640960666007,0.117204384537562,-1.79644410031383,0.0724239154655499
"bt_educ_hsl",-0.279608395593016,0.0869131413400007,-3.21710147950124,0.0012949278757699,0.0795138824364167,-3.51647268408262,0.000437321655992529
"bw_educ_hsl",-0.391155266529002,0.143945310215672,-2.71738805483096,0.00657994100679571,0.120816928998134,-3.23758656814596,0.00120545360867519
"bt_hh_child",0.174014189312309,0.0236054905403299,7.37176755615421,1.68309810533174e-13,0.0151431772496354,11.4912601525878,0
"bt_inc_0050",-0.145224570525579,0.0777560780104783,-1.86769413068916,0.0618047172172365,0.0733932276337214,-1.97871895279414,0.0478476578701816
"bt_inc_100p",-0.251220012324414,0.092186423419272,-2.72513026329097,0.00642761222909471,0.0941603464559084,-2.66800220878595,0.00763037564582092
"bw_pt_subur",-0.335454551706016,0.168661513917078,-1.98892173985194,0.0467098417734622,0.150559729339421,-2.22804964632853,0.0258772045459208
"bt_pt_subsu",0.266454773193726,0.12416462513647,2.14597976598298,0.0318745930540225,0.118365035699009,2.25112738419896,0.0243774704517239
"bw_pt_subsu",0.00466004471856384,0.143877864286202,0.032388892771539,0.974161920126552,0.122156549401931,0.0381481364804348,0.96956957185833
"bt_pt_rural",-0.00510968941104268,0.117108057461783,-0.0436322617059049,0.965197535054987,0.0957457315625492,-0.053367281524238,0.957439273609574
"bw_pt_rural",-0.311897367625897,0.174835471298971,-1.78394787572911,0.074432135390853,0.146435239669227,-2.12993380780761,0.0331770785177008
"bt_cmode_pt",-0.12858957634516,0.163192039425933,-0.78796476101104,0.430717318506626,0.152639629050552,-0.842438999262589,0.399542271078973
"bt_cmode_at",-2.74566578356379,0.773525036944166,-3.54954998536392,0.00038589019697266,0.446476325368365,-6.14963353610851,7.76621655873555e-10
"bw_cmode_at",-3.44458914422661,4.17681128986899,-0.824693505445551,0.409545619798871,3.31562799867736,-1.03889493803306,0.298853600859536
"bt_sat_work",0.0658799448971305,0.0529203250669728,1.2448892710647,0.213172455207965,0.0486656122009182,1.35372682922681,0.17582354531784
"bw_sat_work",0.00308438631005204,0.0762264776704751,0.0404634505530448,0.967723645397063,0.0619917628272783,0.0497547765925898,0.960317805067865
"bt_sat_comm",-0.130279818636088,0.0377376322796224,-3.45225205627001,0.000555928142191409,0.0348757000987178,-3.73554705044839,0.000187307552706351
"bw_sat_comm",-0.177631407174101,0.0464811547838216,-3.82157904639512,0.000132599896471852,0.0286068688265647,-6.20939705953244,5.31882760057556e-10
"bt_TTPD",-0.00310740702011674,0.00148007258653668,-2.09949636820716,0.0357731676346773,0.00160664349237042,-1.93409865653028,0.053100999086245
"s_TTWT",1.24372960136782,0.0783988453706703,15.864131614279,0,0.0605119609688158,20.553450614644,0
