"","Estimate","Std.err.","t-ratio(0)","p(2-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"m_ascC",0.886618373656463,0.0705155454433321,12.5733746804663,0,0.0764788739567346,11.5929841508655,0
"s_ascC",1.36318242211973,0.0680454084199836,20.0334225890161,0,0.0715540957398766,19.0510746872598,0
"m_ascA",0.263630685371797,0.0469209601469731,5.61861233329439,1.92497222606391e-08,0.0484894745863262,5.43686413641075,5.42264544378668e-08
"s_ascA",0.505888344957598,0.0724418786158673,6.98336866220902,2.88191692732198e-12,0.0704927469181196,7.17645952349125,7.15427717068451e-13
"ascB",0,NA,NA,NA,NA,NA,NA
"m_b_TC",-1.62017613686998,0.111776222655477,-14.494819187653,0,0.126929383694868,-12.7643898497514,0
"s_b_TC",1.87912652022551,0.118263725360732,15.8892890824615,0,0.140998224720588,13.3273062405524,0
"g_TC",1,NA,NA,NA,NA,NA,NA
"m_g_TT",-2.0369898268903,0.0731149222330791,-27.860110695279,0,0.0676434290747616,-30.1136393401783,0
"s_g_TT",1.29991997548702,0.0665314620586513,19.5384249085203,0,0.0981396022786622,13.2456209858684,0
"m_g_WT",-3.42445795092511,0.136104077493324,-25.1605830919582,0,0.135780597387921,-25.2205249999125,0
"s_g_WT",0.667855196968313,0.0855077184069679,7.81046681411501,5.77315972805081e-15,0.0959155475498683,6.96295036653034,3.33222338610994e-12
"m_g_IN",-1.53577700950461,0.0847801575572017,-18.1148166476149,0,0.0930598235845885,-16.5031154191759,0
"s_g_IN",1.90107633511241,0.0757183095148703,25.1072210577953,0,0.124720630081324,15.2426774453658,0
"bt_parkcost",0.16315137347781,0.157360065583652,1.03680290722222,0.299827720393902,0.241672952636096,0.67509157188756,0.499617587974203
"bw_parkcost",0.237232605596515,0.179412404395478,1.32227538221707,0.186076467215265,0.187152557767667,1.2675894384036,0.204944605565094
"bt_tollcost",0.183393165417826,0.149010942027478,1.23073623267215,0.218421532005361,0.227648761682176,0.805597026149716,0.420475240889668
"bw_tollcost",0.342497602835695,0.256278963812383,1.33642495560592,0.18141041396605,0.323099544423046,1.06003740564626,0.289127582367973
"s_TTWT",1.28036508000482,0.0711811365170585,17.9874211434932,0,0.0514771548375533,24.8724911865325,0
