"","Estimate","Std.err.","t-ratio(0)","p(2-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"m_ascC",0.895788886694254,0.0714374465900804,12.5394863541867,0,0.0763950224262913,11.7257493779591,0
"s_ascC",1.39939720392462,0.0702849808349593,19.9103305898402,0,0.074068739829729,18.8932227973851,0
"m_ascA",0.274859170463587,0.046813297365807,5.87139094936618,4.32153823837211e-09,0.0483356357199949,5.68647057950842,1.29691715144986e-08
"s_ascA",0.496220457524475,0.0720860568535796,6.88372313847589,5.83089132533132e-12,0.0692367551638309,7.16700914637459,7.66497976201208e-13
"ascB",0,NA,NA,NA,NA,NA,NA
"m_b_TC",-1.58813214499912,0.108434455383442,-14.6460102500006,0,0.123466580453809,-12.8628503289055,0
"s_b_TC",1.91907242072531,0.113774943374391,16.8672676409108,0,0.133619410370912,14.3622278784062,0
"g_TC",1,NA,NA,NA,NA,NA,NA
"m_g_TT",-1.59998170265438,0.112101493190413,-14.2726172249704,0,0.0854156317680612,-18.7317200556333,0
"s_g_TT",1.26234183926474,0.0511229624613729,24.6922670066026,0,0.0424618359602591,29.728856765548,0
"m_g_WT",-2.78117478997888,0.155824342106265,-17.848140748653,0,0.152918951466038,-18.1872473183714,0
"s_g_WT",0.583700181209805,0.0515359292198763,11.3260824059166,0,0.0417714277775693,13.9736708143657,0
"m_g_IN",-1.52090202146051,0.0626613201917907,-24.2717838820729,0,0.047697341883212,-31.8865152943842,0
"s_g_IN",1.86684776675889,0.0552942231961399,33.7620760153697,0,0.0470404634792997,39.6859985782327,0
"bt_age_60up",-0.263500189691659,0.132333588402854,-1.99118147457397,0.046460939763862,0.0974814892735684,-2.70307923745586,0.00687003668562736
"bw_age_60up",-0.407821781862869,0.237011634931319,-1.72068253940802,0.0853084464999365,0.182027974540249,-2.24043465238192,0.0250627187415211
"bt_race_oth",-0.412500848527446,0.0965460783604929,-4.2725800522649,1.93224150650817e-05,0.0801897913374208,-5.14405688863479,2.68868057373695e-07
"bw_race_oth",-0.234089845306166,0.135952683049032,-1.72184792573561,0.0850970702584273,0.0936387477953458,-2.49992498637195,0.0124219606209737
"bw_educ_hsl",-0.17621826276789,0.137389162355207,-1.28262127628593,0.199624792412903,0.110877015157381,-1.58931283023595,0.111989783522148
"bt_hh_child",0.148227663428899,0.0221597624755196,6.68904567874541,2.24631424572408e-11,0.0129564532347687,11.440450618934,0
"bt_inc_0050",-0.124325172380644,0.0736187017814492,-1.68877159433926,0.0912632093943502,0.0548629645143441,-2.26610380028114,0.0234450286293351
"bt_inc_100p",-0.172612435471093,0.0827202531418291,-2.08670100628365,0.0369151702598176,0.0628943059579742,-2.74448430333952,0.00606060527627439
"bw_pt_subur",-0.310432733409573,0.141305383410042,-2.19689247442721,0.0280281264493172,0.116589862126476,-2.66260485901267,0.00775384067132601
"bt_pt_subsu",0.171993806391939,0.11784598723608,1.45947953278533,0.144433169893375,0.110289630122794,1.55947396142724,0.118884242793401
"bt_pt_rural",-0.230665981834733,0.102937450298944,-2.24083636387776,0.0250366765208441,0.0724890802188728,-3.18207902677566,0.00146221914424527
"bw_pt_rural",-0.532106581357169,0.145574096405584,-3.65522846780836,0.000256953044966757,0.0924133518253592,-5.75789721773898,8.51681836167018e-09
"bt_cmode_at",-2.50216721576638,0.587941686893228,-4.25580847819825,2.08294956258737e-05,0.273639156024214,-9.14403936966158,0
"bw_cmode_at",-2.78111390565514,1.50598408921209,-1.84670869073403,0.0647893714618426,0.777124359391316,-3.57872439854215,0.000345275336589124
"bt_sat_work",0.153087101527137,0.0519768613788822,2.94529329909356,0.00322648649941759,0.0415677999187518,3.6828290606277,0.000230659837143765
"bt_sat_comm",-0.214202584178029,0.0392661264662976,-5.45514934766689,4.8931701579491e-08,0.0338082103086447,-6.33581553777953,2.36089148231144e-10
"bw_sat_comm",-0.208709453878946,0.0534790566632368,-3.90263903107362,9.51495506338329e-05,0.0357771423554888,-5.83359765867177,5.42448330698164e-09
"bt_TTPD",-0.005186303291386,0.00143210294370991,-3.62145983580672,0.000292945290449875,0.00129799829860688,-3.99561640177216,6.45261428187105e-05
"s_TTWT",1.2433429629618,0.0861796320286917,14.4273412834701,0,0.0704392376466616,17.6512836382285,0
