"","Estimate","Std.err.","t-ratio(0)","p(2-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"m_ascC",0.888808573378642,0.0705999423167533,12.5893668494929,0,0.0764835123635916,11.6209173181453,0
"s_ascC",1.36579742092175,0.0680178116301238,20.0799965213357,0,0.070983619920013,19.2410224001084,0
"m_ascA",0.26763628740105,0.0470432374988019,5.68915537345545,1.27669266269947e-08,0.0484887073559217,5.51955913026345,3.3985122271929e-08
"s_ascA",0.508476424955524,0.0726014288923351,7.00366966206096,2.49333886870318e-12,0.0713432055411127,7.12718781135375,1.02429176251917e-12
"ascB",0,NA,NA,NA,NA,NA,NA
"m_b_TC",-1.59933634208242,0.112051884028346,-14.273176715867,0,0.134388697251303,-11.9008248073996,0
"s_b_TC",1.85413957974031,0.121569062102151,15.2517387868168,0,0.16043251923663,11.5571306151813,0
"g_TC",1,NA,NA,NA,NA,NA,NA
"m_g_TT",-1.88697034640501,0.107941485012257,-17.4814191799449,0,0.0928080438312094,-20.3319698218923,0
"s_g_TT",1.37294910891339,0.0561504255564647,24.4512680947138,0,0.0485174696465088,28.2980361283573,0
"m_g_WT",-3.32989642529319,0.312297588223094,-10.6625748992798,0,0.269309069676811,-12.3645907257757,0
"s_g_WT",0.713404302865045,0.0476390887754381,14.9751878384556,0,0.0349878308116265,20.3900695274879,0
"m_g_IN",-1.53715762069007,0.0741846977033949,-20.7206832173925,0,0.0663727743070428,-23.1594601361565,0
"s_g_IN",1.82256027901997,0.0511593224372251,35.6251840758121,0,0.042604172866175,42.7789147496152,0
"bt_TTPD",-0.00364602982544382,0.00166304800143537,-2.19237798445802,0.0283522249515769,0.00175128641961023,-2.08191520508409,0.0373502156752514
"bw_WTPD",-0.000181586376663627,0.000577824626642223,-0.314258631929272,0.753324614692329,0.000489799417394401,-0.370736203872223,0.710834022121384
"s_TTWT",1.32439675804216,0.0861315807863063,15.3764362148189,0,0.0767314912217286,17.2601462183902,0
